"barcode","qty"
"8850000015572","1"
"8850000015436","1"
"8850000015431","1"
"8850000015430","1"
"8850000015429","1"
"8850000015432","1"
"8850000011775","1"
"8850000011774","1"
"8850000017147","1"
"8850000017141","1"
"8850000017148","1"
"8850000020293","1"
"8850000017149","1"
"8850000017150","1"
"8850000017145","1"
"8850000017144","1"
"8850000017143","1"
"8850000017146","1"
"8850000017142","1"
"8850000012175","1"
"8850000012539","1"
"8850000012540","1"
"8850000012541","1"
"8850000012173","1"
"8850000012172","1"
"8850000012171","1"
"8850000012174","1"
"8850000012553","1"
"8850000010558","1"
"8850000010559","1"
"8850000010560","1"
"8850000010561","1"
"8850000010556","1"
"8850000010555","1"
"8850000010554","1"
"8850000010557","1"
"8850000010921","1"
"8850000012185","1"
"8850000012542","1"
"8850000012543","1"
"8850000012544","1"
"8850000012183","1"
"8850000012182","1"
"8850000012181","1"
"8850000012184","1"
"8850000012554","1"
"8850000010991","1"
"8850000010992","1"
"8850000010993","1"
"8850000010994","1"
"8850000010989","1"
"8850000010988","1"
"8850000010987","1"
"8850000010990","1"
"8850000010986","1"
"8850000016343","1"
"8850000016342","1"
"8850000016341","1"
"8850000016344","1"
"8850000017166","1"
"8850000019932","1"
"8850000019933","1"
"8850000019934","1"
"8850000017164","1"
"8850000017163","1"
"8850000017162","1"
"8850000017165","1"
"8850000017161","1"
"88500000499176","1"
"88500000499177","1"
"88500000499178","1"
"88500000499179","1"
"88500000499180","1"
"8850000015001","1"
"8850000014983","1"
"8850000014977","1"
"8850000014987","1"
"8850000014979","1"
"88500000499181","1"
"8850000014980","1"
"8850000014237","1"
"8850000014238","1"
"8850000014240","1"
"8850000013576","1"
"8850000013570","1"
"8850000013577","1"
"8850000013578","1"
"8850000013579","1"
"8850000013574","1"
"8850000013573","1"
"8850000013572","1"
"8850000013575","1"
"8850000013571","1"
"8850000014430","1"
"8850000014424","1"
"8850000014431","1"
"8850000014432","1"
"8850000014433","1"
"8850000014428","1"
"8850000014427","1"
"8850000014426","1"
"8850000014429","1"
"8850000014425","1"
"8850000013586","1"
"8850000013580","1"
"8850000013587","1"
"8850000013588","1"
"8850000013589","1"
"8850000013584","1"
"8850000013583","1"
"8850000013582","1"
"8850000013585","1"
"8850000013581","1"
"8850000013722","1"
"8850000013716","1"
"8850000013723","1"
"8850000013720","1"
"8850000013719","1"
"8850000013718","1"
"8850000013721","1"
"8850000013717","1"
"8850000013765","1"
"8850000013759","1"
"8850000013766","1"
"8850000013767","1"
"8850000013768","1"
"8850000013763","1"
"8850000013762","1"
"8850000013761","1"
"8850000013764","1"
"8850000013760","1"
"8850000014787","1"
"8850000014785","1"
"8850000014784","1"
"8850000014783","1"
"8850000014786","1"
"8850000014954","1"
"8850000014951","1"
"8850000014953","1"
"88500000499182","1"
"8850000016842","1"
"8850000013595","1"
"8850000013590","1"
"8850000013596","1"
"8850000013597","1"
"8850000013598","1"
"8850000013629","1"
"8850000013593","1"
"8850000013592","1"
"8850000013594","1"
"8850000013591","1"
"8850000016840","1"
"8850000013605","1"
"8850000013599","1"
"8850000013606","1"
"8850000013607","1"
"8850000013608","1"
"8850000013603","1"
"8850000013602","1"
"8850000013601","1"
"8850000013604","1"
"8850000013600","1"
"8850000016844","1"
"8850000013615","1"
"8850000013609","1"
"8850000013616","1"
"8850000013617","1"
"8850000013618","1"
"8850000013613","1"
"8850000013612","1"
"8850000013611","1"
"8850000013614","1"
"8850000013610","1"
"8850000016843","1"
"8850000013625","1"
"8850000013619","1"
"8850000013626","1"
"8850000013627","1"
"8850000013628","1"
"8850000013623","1"
"8850000013622","1"
"8850000013621","1"
"8850000013624","1"
"8850000013620","1"
"8850000012132","1"
"8850000012133","1"
"8850000012134","1"
"8850000012135","1"
"8850000012136","1"
"8850000012130","1"
"8850000012129","1"
"8850000012128","1"
"8850000012131","1"
"8850000012407","1"
"8850000012408","1"
"8850000012409","1"
"8850000012410","1"
"8850000012411","1"
"8850000012139","1"
"8850000012138","1"
"8850000012137","1"
"8850000012140","1"
"8850000011042","1"
"8850000011043","1"
"8850000011044","1"
"8850000011045","1"
"8850000011046","1"
"8850000011040","1"
"8850000011039","1"
"8850000011038","1"
"8850000011041","1"
"8850000011051","1"
"8850000011052","1"
"8850000011053","1"
"8850000011054","1"
"8850000011055","1"
"8850000011049","1"
"8850000011048","1"
"8850000011047","1"
"8850000011050","1"
"8850000011060","1"
"8850000011061","1"
"8850000011062","1"
"8850000011063","1"
"8850000011064","1"
"8850000011058","1"
"8850000011057","1"
"8850000011056","1"
"8850000011059","1"
"8850000011078","1"
"8850000011079","1"
"8850000011080","1"
"8850000011081","1"
"8850000011082","1"
"8850000011076","1"
"8850000011075","1"
"8850000011074","1"
"8850000011077","1"
"8850000011069","1"
"8850000011070","1"
"8850000011071","1"
"8850000011072","1"
"8850000011073","1"
"8850000011067","1"
"8850000011066","1"
"8850000011065","1"
"8850000011068","1"
"8850000011132","1"
"8850000011133","1"
"8850000011134","1"
"8850000011135","1"
"8850000011136","1"
"8850000011130","1"
"8850000011129","1"
"8850000011128","1"
"8850000011131","1"
"8850000011141","1"
"8850000011142","1"
"8850000011143","1"
"8850000011144","1"
"8850000011145","1"
"8850000011139","1"
"8850000011138","1"
"8850000011137","1"
"8850000011140","1"
"8850000012850","1"
"8850000012851","1"
"8850000012852","1"
"8850000012853","1"
"8850000012848","1"
"8850000012847","1"
"8850000012846","1"
"8850000012849","1"
"8850000012845","1"
"8850000014102","1"
"8850000014096","1"
"8850000014103","1"
"8850000014104","1"
"8850000016841","1"
"8850000014100","1"
"8850000014099","1"
"8850000014098","1"
"8850000014101","1"
"8850000014097","1"
"8850000012032","1"
"8850000012031","1"
"8850000012033","1"
"8850000017905","1"
"8850000012036","1"
"8850000012035","1"
"8850000012034","1"
"8850000012037","1"
"8850000012039","1"
"8850000012038","1"
"8850000012040","1"
"8850000017907","1"
"8850000013821","1"
"8850000013820","1"
"8850000017906","1"
"8850000013822","1"
"8850000017420","1"
"8850000016384","1"
"8850000016383","1"
"8850000016382","1"
"8850000017419","1"
"8850000017422","1"
"8850000016387","1"
"8850000016386","1"
"8850000016385","1"
"8850000017421","1"
"8850000017418","1"
"8850000016380","1"
"8850000016379","1"
"8850000016378","1"
"8850000016381","1"
"8850000016523","1"
"8850000016524","1"
"8850000016521","1"
"8850000016520","1"
"8850000016519","1"
"8850000016522","1"
"8850000017851","1"
"8850000017852","1"
"8850000017849","1"
"8850000017848","1"
"8850000017850","1"
"8850000012422","1"
"8850000012423","1"
"8850000012420","1"
"8850000012419","1"
"8850000012418","1"
"8850000012421","1"
"8850000012416","1"
"8850000012417","1"
"8850000012414","1"
"8850000012413","1"
"8850000012412","1"
"8850000012415","1"
"8850000012428","1"
"8850000012429","1"
"8850000012426","1"
"8850000012425","1"
"8850000012424","1"
"8850000012427","1"
"8850000013369","1"
"8850000013368","1"
"8850000013367","1"
"8850000013370","1"
"8850000013373","1"
"8850000013372","1"
"8850000013371","1"
"8850000013374","1"
"8850000015091","1"
"8850000015090","1"
"8850000015089","1"
"8850000015092","1"
"8850000015095","1"
"8850000015094","1"
"8850000015093","1"
"8850000015096","1"
"8850000015099","1"
"8850000015098","1"
"8850000015097","1"
"8850000015100","1"
"8850000015103","1"
"8850000015102","1"
"8850000015101","1"
"8850000015104","1"
"8850000013532","1"
"8850000013531","1"
"8850000013530","1"
"8850000013533","1"
"8850000013536","1"
"8850000013535","1"
"8850000013534","1"
"8850000013537","1"
"8850000013540","1"
"8850000013539","1"
"8850000013538","1"
"8850000013541","1"
"8850000013544","1"
"8850000013543","1"
"8850000013542","1"
"8850000013545","1"
"8850000013550","1"
"8850000013551","1"
"8850000013548","1"
"8850000013547","1"
"8850000013546","1"
"8850000013549","1"
"8850000013556","1"
"8850000013557","1"
"8850000013554","1"
"8850000013553","1"
"8850000013552","1"
"8850000013555","1"
"8850000013562","1"
"8850000013563","1"
"8850000013560","1"
"8850000013559","1"
"8850000013558","1"
"8850000013561","1"
"8850000013568","1"
"8850000013569","1"
"8850000013566","1"
"8850000013565","1"
"8850000013564","1"
"8850000013567","1"
"8850000011924","1"
"8850000011925","1"
"8850000011922","1"
"8850000011921","1"
"8850000011920","1"
"8850000011923","1"
"8850000011930","1"
"8850000011931","1"
"8850000011928","1"
"8850000011927","1"
"8850000011926","1"
"8850000011929","1"
"8850000011936","1"
"8850000011937","1"
"8850000011934","1"
"8850000011933","1"
"8850000011932","1"
"8850000011935","1"
"8850000020030","1"
"8850000020787","1"
"8850000020028","1"
"8850000020027","1"
"8850000020026","1"
"8850000020029","1"
"8850000020035","1"
"8850000020033","1"
"8850000020032","1"
"8850000020031","1"
"8850000020034","1"
"8850000019469","1"
"8850000011631","1"
"8850000011632","1"
"8850000011629","1"
"8850000011628","1"
"8850000011627","1"
"8850000011630","1"
"8850000011637","1"
"8850000011638","1"
"8850000011635","1"
"8850000011634","1"
"8850000011633","1"
"8850000011636","1"
"8850000011643","1"
"8850000011644","1"
"8850000011641","1"
"8850000011640","1"
"8850000011639","1"
"8850000011642","1"
"8850000011656","1"
"8850000011657","1"
"8850000011654","1"
"8850000011653","1"
"8850000011652","1"
"8850000011655","1"
"8850000011651","1"
"8850000011662","1"
"8850000011663","1"
"8850000013854","1"
"8850000013855","1"
"8850000013856","1"
"8850000013857","1"
"8850000011695","1"
"8850000011660","1"
"8850000011659","1"
"8850000011661","1"
"8850000011658","1"
"8850000011669","1"
"8850000011670","1"
"8850000011667","1"
"8850000011666","1"
"8850000011665","1"
"8850000011668","1"
"8850000011664","1"
"8850000019363","1"
"8850000015437","1"
"8850000015438","1"
"8850000015439","1"
"8850000015440","1"
"8850000015441","1"
"8850000015442","1"
"8850000015443","1"
"8850000004405","1"
"8850000004404","1"
"8850000007458","1"
"8850000007459","1"
"8850000007456","1"
"8850000007457","1"
"8850000007716","1"
"8850000007715","1"
"8850000007717","1"
"8850000012203","1"
"8850000012202","1"
"8850000012195","1"
"8850000012193","1"
"8850000012192","1"
"8850000012194","1"
"8850000012205","1"
"8850000012204","1"
"8850000015634","1"
"8850000012201","1"
"8850000012200","1"
"8850000015633","1"
"8850000012191","1"
"8850000012189","1"
"8850000012188","1"
"8850000012190","1"
"8850000007370","1"
"8850000007369","1"
"8850000007371","1"
"8850000007442","1"
"8850000007443","1"
"8850000007440","1"
"8850000007441","1"
"8850000012406","1"
"8850000012404","1"
"8850000012405","1"
"8850000012396","1"
"8850000012395","1"
"8850000012397","1"
"8850000015617","1"
"8850000014515","1"
"8850000014514","1"
"8850000014516","1"
"8850000012403","1"
"8850000012401","1"
"8850000012402","1"
"8850000009320","1"
"8850000009318","1"
"8850000009317","1"
"8850000009316","1"
"8850000009319","1"
"8850000009315","1"
"8850000009313","1"
"8850000009312","1"
"8850000009311","1"
"8850000009314","1"
"8850000005148","1"
"8850000005149","1"
"8850000005146","1"
"8850000005145","1"
"8850000005144","1"
"8850000005147","1"
"8850000009333","1"
"8850000009331","1"
"8850000009330","1"
"8850000009329","1"
"8850000009332","1"
"8850000009338","1"
"8850000009336","1"
"8850000009335","1"
"8850000009334","1"
"8850000009337","1"
"8850000009411","1"
"8850000009409","1"
"8850000009408","1"
"8850000009407","1"
"8850000009410","1"
"8850000009425","1"
"8850000009423","1"
"8850000009422","1"
"8850000009421","1"
"8850000009424","1"
"8850000005289","1"
"8850000005290","1"
"8850000005287","1"
"8850000005286","1"
"8850000005285","1"
"8850000005288","1"
"8850000005092","1"
"8850000005090","1"
"8850000005089","1"
"8850000005088","1"
"8850000005091","1"
"8850000005295","1"
"8850000005296","1"
"8850000005293","1"
"8850000005292","1"
"8850000005291","1"
"8850000005294","1"
"8850000005800","1"
"8850000005798","1"
"8850000005797","1"
"8850000005799","1"
"8850000005097","1"
"8850000005095","1"
"8850000005094","1"
"8850000005093","1"
"8850000005096","1"
"8850000005099","1"
"8850000005098","1"
"8850000005101","1"
"8850000005100","1"
"8850000005791","1"
"8850000005566","1"
"8850000005565","1"
"8850000005567","1"
"8850000005570","1"
"8850000005569","1"
"8850000005568","1"
"8850000005572","1"
"8850000005571","1"
"8850000005583","1"
"8850000005581","1"
"8850000005580","1"
"8850000005582","1"
"8850000005586","1"
"8850000005585","1"
"8850000005584","1"
"8850000005588","1"
"8850000005587","1"
"8850000006088","1"
"8850000006086","1"
"8850000006085","1"
"8850000006087","1"
"8850000006095","1"
"8850000006093","1"
"8850000006092","1"
"8850000006094","1"
"8850000006091","1"
"8850000006090","1"
"8850000006089","1"
"8850000006084","1"
"8850000005809","1"
"8850000005807","1"
"8850000005806","1"
"8850000005808","1"
"8850000005478","1"
"8850000005479","1"
"8850000005476","1"
"8850000005475","1"
"8850000005474","1"
"8850000005477","1"
"8850000005142","1"
"8850000005143","1"
"8850000005140","1"
"8850000005139","1"
"8850000005138","1"
"8850000005141","1"
"8850000005108","1"
"8850000005107","1"
"8850000005106","1"
"8850000004423","1"
"8850000004424","1"
"8850000014252","1"
"8850000014253","1"
"8850000010441","1"
"8850000010442","1"
"8850000010445","1"
"8850000010444","1"
"8850000010446","1"
"8850000010440","1"
"8850000010449","1"
"8850000010448","1"
"8850000010447","1"
"8850000010443","1"
"8850000012057","1"
"8850000012056","1"
"8850000012058","1"
"8850000012059","1"
"8850000012054","1"
"8850000012055","1"
"8850000012064","1"
"8850000012063","1"
"8850000012065","1"
"8850000010295","1"
"8850000010296","1"
"8850000010297","1"
"8850000010294","1"
"8850000010299","1"
"8850000010300","1"
"8850000010301","1"
"8850000010298","1"
"8850000009249","1"
"8850000009248","1"
"8850000008118","1"
"8850000008117","1"
"8850000008116","1"
"8850000011806","1"
"8850000011805","1"
"8850000011807","1"
"8850000011844","1"
"8850000011843","1"
"8850000011842","1"
"8850000011845","1"
"8850000006235","1"
"8850000006236","1"
"8850000006233","1"
"8850000006232","1"
"8850000006231","1"
"8850000006234","1"
"8850000010308","1"
"8850000010309","1"
"8850000010310","1"
"8850000010312","1"
"8850000010311","1"
"8850000010313","1"
"8850000011840","1"
"8850000011839","1"
"8850000011838","1"
"8850000011841","1"
"8850000011816","1"
"8850000011815","1"
"8850000011817","1"
"8850000007326","1"
"8850000007324","1"
"8850000007323","1"
"8850000007325","1"
"8850000007330","1"
"8850000007328","1"
"8850000007327","1"
"8850000007329","1"
"8850000007344","1"
"8850000006931","1"
"8850000006930","1"
"8850000007343","1"
"8850000006934","1"
"8850000006933","1"
"8850000006932","1"
"8850000007334","1"
"8850000007332","1"
"8850000007331","1"
"8850000007333","1"
"8850000007338","1"
"8850000007336","1"
"8850000007335","1"
"8850000007337","1"
"8850000007342","1"
"8850000007340","1"
"8850000007339","1"
"8850000007341","1"
"8850000000949","1"
"8850000000950","1"
"8850000000951","1"
"8850000000952","1"
"8850000000953","1"
"8850000000954","1"
"8850000000955","1"
"8850000000956","1"
"8850000000957","1"
"8850000000958","1"
"8850000000959","1"
"8850000000960","1"
"8850000000961","1"
"8850000000962","1"
"8850000000963","1"
"8850000000964","1"
"8850000000965","1"
"8850000000966","1"
"8850000000967","1"
"8850000000968","1"
"8850000000969","1"
"8850000000970","1"
"8850000000971","1"
"8850000000972","1"
"8850000000973","1"
"8850000000974","1"
"8850000000975","1"
"8850000000976","1"
"8850000000977","1"
"8850000000978","1"
"8850000000979","1"
"8850000000980","1"
"8850000000981","1"
"8850000000982","1"
"8850000000983","1"
"8850000000984","1"
"8850000000985","1"
"8850000000986","1"
"8850000000987","1"
"8850000000988","1"
"8850000000989","1"
"8850000000990","1"
"8850000000991","1"
"8850000000992","1"
"8850000000993","1"
"8850000000994","1"
"8850000000995","1"
"8850000000996","1"
"8850000000997","1"
"8850000000998","1"
"8850000000999","1"
"8850000001001","1"
"8850000001000","1"
"8850000001002","1"
"8850000001003","1"
"8850000001004","1"
"8850000001005","1"
"8850000001006","1"
"8850000001007","1"
"8850000001008","1"
"8850000001010","1"
"8850000001011","1"
"8850000001012","1"
"8850000001013","1"
"8850000001015","1"
"8850000001016","1"
"8850000001017","1"
"8850000001018","1"
"8850000001019","1"
"8850000001020","1"
"8850000001021","1"
"8850000001022","1"
"8850000001023","1"
"8850000001025","1"
"8850000001024","1"
"8850000001026","1"
"8850000001410","1"
"8850000001409","1"
"8850000001408","1"
"8850000001009","1"
"8850000001014","1"
"8850000001027","1"
"8850000001028","1"
"8850000001029","1"
"8850000001030","1"
"8850000001031","1"
"8850000001032","1"
"8850000001033","1"
"8850000001034","1"
"8850000001035","1"
"8850000001036","1"
"8850000001037","1"
"8850000001038","1"
"8850000001039","1"
"8850000001040","1"
"8850000001041","1"
"8850000001042","1"
"8850000001043","1"
"8850000001044","1"
"8850000001045","1"
"8850000001046","1"
"8850000001047","1"
"8850000001048","1"
"8850000001049","1"
"8850000001050","1"
"8850000001051","1"
"8850000001052","1"
"8850000001053","1"
"8850000001054","1"
"8850000001055","1"
"8850000001056","1"
"8850000001057","1"
"8850000001059","1"
"8850000001058","1"
"8850000001060","1"
"8850000001061","1"
"8850000001062","1"
"8850000001063","1"
"8850000002626","1"
"8850000001064","1"
"8850000001065","1"
"8850000001066","1"
"8850000001067","1"
"8850000002627","1"
"8850000001068","1"
"8850000001069","1"
"8850000001070","1"
"8850000001071","1"
"8850000001072","1"
"8850000001073","1"
"8850000001074","1"
"8850000001075","1"
"8850000001076","1"
"8850000001077","1"
"8850000002628","1"
"8850000001078","1"
"8850000001079","1"
"8850000001080","1"
"8850000001081","1"
"8850000001082","1"
"8850000002222","1"
"8850000002221","1"
"8850000002223","1"
"8850000001083","1"
"8850000001084","1"
"8850000001085","1"
"8850000001086","1"
"8850000001087","1"
"8850000001088","1"
"8850000001089","1"
"8850000001090","1"
"8850000001091","1"
"8850000001092","1"
"8850000001093","1"
"8850000001094","1"
"8850000001095","1"
"8850000001096","1"
"8850000001097","1"
"8850000001098","1"
"8850000001099","1"
"8850000001100","1"
"8850000001101","1"
"8850000001102","1"
"8850000001103","1"
"8850000001104","1"
"8850000001105","1"
"8850000001106","1"
"8850000001107","1"
"8850000001108","1"
"8850000001109","1"
"8850000001110","1"
"8850000001111","1"
"8850000001112","1"
"8850000001113","1"
"8850000001114","1"
"8850000001115","1"
"8850000002630","1"
"8850000001116","1"
"8850000001117","1"
"8850000002629","1"
"8850000001118","1"
"8850000001119","1"
"8850000001120","1"
"8850000001121","1"
"8850000001122","1"
"8850000001123","1"
"8850000001124","1"
"8850000001125","1"
"8850000001126","1"
"8850000001127","1"
"8850000001128","1"
"8850000001129","1"
"8850000001130","1"
"8850000001131","1"
"8850000001132","1"
"8850000001133","1"
"8850000001134","1"
"8850000001135","1"
"8850000001136","1"
"8850000001137","1"
"8850000001138","1"
"8850000001139","1"
"8850000001140","1"
"8850000001141","1"
"8850000001142","1"
"8850000001143","1"
"8850000001144","1"
"8850000001145","1"
"8850000001146","1"
"8850000001147","1"
"8850000001148","1"
"8850000001149","1"
"8850000001150","1"
"8850000001151","1"
"8850000001152","1"
"8850000001153","1"
"8850000001154","1"
"8850000001155","1"
"8850000001156","1"
"8850000001157","1"
"8850000001158","1"
"8850000001159","1"
"8850000001160","1"
"8850000001161","1"
"8850000001162","1"
"8850000001163","1"
"8850000001164","1"
"8850000001460","1"
"8850000001641","1"
"8850000001637","1"
"8850000001165","1"
"8850000001166","1"
"8850000001167","1"
"8850000001168","1"
"8850000001169","1"
"8850000001170","1"
"8850000001171","1"
"8850000001172","1"
"8850000001173","1"
"8850000001174","1"
"8850000002672","1"
"8850000002670","1"
"8850000002669","1"
"8850000002668","1"
"8850000002671","1"
"8850000001175","1"
"8850000001176","1"
"8850000001177","1"
"8850000001178","1"
"8850000001179","1"
"8850000001180","1"
"8850000001181","1"
"8850000001182","1"
"8850000001183","1"
"8850000001184","1"
"8850000001447","1"
"8850000001657","1"
"8850000001649","1"
"8850000001185","1"
"8850000001186","1"
"8850000001187","1"
"8850000001188","1"
"8850000001189","1"
"8850000001190","1"
"8850000001191","1"
"8850000001192","1"
"8850000001193","1"
"8850000001194","1"
"8850000001195","1"
"8850000001196","1"
"8850000001197","1"
"8850000001198","1"
"8850000001199","1"
"8850000001200","1"
"8850000001201","1"
"8850000001202","1"
"8850000001203","1"
"8850000001204","1"
"8850000001205","1"
"8850000001206","1"
"8850000001207","1"
"8850000001208","1"
"8850000001209","1"
"8850000001210","1"
"8850000001211","1"
"8850000001212","1"
"8850000001213","1"
"8850000001214","1"
"8850000001215","1"
"8850000001216","1"
"8850000001217","1"
"8850000001219","1"
"8850000001218","1"
"8850000001467","1"
"8850000001472","1"
"8850000001771","1"
"8850000001769","1"
"8850000001768","1"
"8850000001767","1"
"8850000001770","1"
"8850000001776","1"
"8850000001774","1"
"8850000001773","1"
"8850000001772","1"
"8850000001775","1"
"8850000008709","1"
"8850000008710","1"
"8850000008711","1"
"8850000008712","1"
"8850000008707","1"
"8850000008706","1"
"8850000008705","1"
"8850000008708","1"
"8850000008198","1"
"8850000008197","1"
"8850000008199","1"
"8850000008763","1"
"8850000008762","1"
"8850000008761","1"
"8850000008764","1"
"8850000008767","1"
"8850000008766","1"
"8850000008765","1"
"8850000008768","1"
"8850000008771","1"
"8850000008770","1"
"8850000008769","1"
"8850000008772","1"
"8850000017319","1"
"8850000017318","1"
"8850000017320","1"
"8850000006109","1"
"8850000006108","1"
"8850000006110","1"
"8850000006113","1"
"8850000006112","1"
"8850000006111","1"
"8850000006114","1"
"8850000006506","1"
"8850000006505","1"
"8850000006504","1"
"8850000006507","1"
"8850000006117","1"
"8850000006116","1"
"8850000006115","1"
"8850000006118","1"
"8850000005706","1"
"8850000005707","1"
"8850000005708","1"
"8850000012686","1"
"8850000012687","1"
"8850000012688","1"
"8850000012689","1"
"8850000012125","1"
"8850000012690","1"
"8850000012691","1"
"8850000012692","1"
"8850000012693","1"
"8850000012694","1"
"8850000012695","1"
"8850000012696","1"
"8850000012697","1"
"8850000012698","1"
"8850000012699","1"
"8850000012700","1"
"8850000012701","1"
"8850000012702","1"
"8850000012126","1"
"8850000012703","1"
"8850000012704","1"
"8850000012705","1"
"8850000012706","1"
"8850000012707","1"
"8850000012708","1"
"8850000012709","1"
"8850000012710","1"
"8850000012711","1"
"8850000012712","1"
"8850000012713","1"
"8850000012714","1"
"8850000012715","1"
"8850000012716","1"
"8850000012127","1"
"8850000012717","1"
"8850000012718","1"
"8850000012719","1"
"8850000012720","1"
"8850000012721","1"
"8850000012722","1"
"8850000012723","1"
"8850000012724","1"
"8850000012725","1"
"8850000012726","1"
"8850000012727","1"
"8850000012728","1"
"8850000012729","1"
"8850000012730","1"
"8850000012742","1"
"8850000012731","1"
"8850000012732","1"
"8850000012733","1"
"8850000012734","1"
"8850000012735","1"
"8850000012736","1"
"8850000012737","1"
"8850000012738","1"
"8850000012739","1"
"8850000012740","1"
"8850000012741","1"
"8850000008819","1"
"8850000008820","1"
"8850000008821","1"
"8850000016079","1"
"8850000016078","1"
"8850000016077","1"
"8850000010399","1"
"8850000010398","1"
"8850000010400","1"
"8850000010396","1"
"8850000010395","1"
"8850000010397","1"
"8850000010393","1"
"8850000010394","1"
"8850000012234","1"
"8850000012232","1"
"8850000012231","1"
"8850000012233","1"
"8850000010403","1"
"8850000006241","1"
"8850000006242","1"
"8850000006239","1"
"8850000006238","1"
"8850000006237","1"
"8850000006240","1"
"8850000007971","1"
"8850000007970","1"
"8850000007974","1"
"8850000007973","1"
"8850000007972","1"
"8850000007976","1"
"8850000007975","1"
"8850000012230","1"
"8850000012228","1"
"8850000012229","1"
"8850000004298","1"
"8850000004297","1"
"8850000004296","1"
"8850000004299","1"
"8850000004302","1"
"8850000004301","1"
"8850000004300","1"
"8850000004303","1"
"8850000016075","1"
"8850000016074","1"
"8850000016073","1"
"8850000016076","1"
"8850000009084","1"
"8850000009083","1"
"8850000009082","1"
"8850000009085","1"
"8850000016072","1"
"8850000016071","1"
"8850000016070","1"
"8850000016069","1"
"8850000012100","1"
"8850000012098","1"
"8850000012097","1"
"8850000012099","1"
"8850000012112","1"
"8850000012110","1"
"8850000012109","1"
"8850000012111","1"
"8850000005181","1"
"8850000005182","1"
"8850000005179","1"
"8850000005178","1"
"8850000005177","1"
"8850000005180","1"
"8850000005185","1"
"8850000005184","1"
"8850000005183","1"
"8850000005186","1"
"8850000005191","1"
"8850000005192","1"
"8850000005189","1"
"8850000005188","1"
"8850000005187","1"
"8850000005190","1"
"8850000007281","1"
"8850000007280","1"
"8850000007279","1"
"8850000007282","1"
"8850000007285","1"
"8850000007284","1"
"8850000007283","1"
"8850000007286","1"
"8850000007289","1"
"8850000007288","1"
"8850000007287","1"
"8850000007290","1"
"8850000007293","1"
"8850000007292","1"
"8850000007291","1"
"8850000007294","1"
"8850000007765","1"
"8850000007764","1"
"8850000007766","1"
"8850000007768","1"
"8850000007767","1"
"8850000007769","1"
"8850000007771","1"
"8850000007770","1"
"8850000007772","1"
"8850000007774","1"
"8850000007773","1"
"8850000007775","1"
"8850000008331","1"
"8850000008332","1"
"8850000017035","1"
"8850000017037","1"
"8850000017036","1"
"8850000008160","1"
"8850000008161","1"
"8850000005175","1"
"8850000005174","1"
"8850000005173","1"
"8850000005176","1"
"8850000008956","1"
"8850000008955","1"
"8850000012252","1"
"8850000012250","1"
"8850000012249","1"
"8850000012251","1"
"8850000005360","1"
"8850000005361","1"
"8850000005358","1"
"8850000005357","1"
"8850000005356","1"
"8850000005359","1"
"8850000005366","1"
"8850000005367","1"
"8850000005364","1"
"8850000005363","1"
"8850000005362","1"
"8850000005365","1"
"8850000008484","1"
"8850000008483","1"
"8850000008485","1"
"8850000008487","1"
"8850000008486","1"
"8850000008849","1"
"8850000008847","1"
"8850000008846","1"
"8850000008845","1"
"8850000008848","1"
"8850000008854","1"
"8850000009018","1"
"8850000008852","1"
"8850000008851","1"
"8850000008850","1"
"8850000008853","1"
"8850000008873","1"
"8850000008856","1"
"8850000008855","1"
"8850000008861","1"
"8850000009019","1"
"8850000008859","1"
"8850000008858","1"
"8850000008857","1"
"8850000008860","1"
"8850000010263","1"
"8850000010264","1"
"8850000012211","1"
"8850000012210","1"
"8850000012212","1"
"8850000013832","1"
"8850000013831","1"
"8850000013833","1"
"8850000013835","1"
"8850000013834","1"
"8850000013836","1"
"8850000013925","1"
"8850000013924","1"
"8850000013926","1"
"8850000013928","1"
"8850000013927","1"
"8850000013929","1"
"8850000012521","1"
"8850000012520","1"
"8850000012522","1"
"8850000012527","1"
"8850000012526","1"
"8850000012528","1"
"8850000016773","1"
"8850000016771","1"
"8850000016772","1"
"8850000014831","1"
"8850000014829","1"
"8850000014828","1"
"8850000014827","1"
"8850000014830","1"
"8850000013196","1"
"8850000013195","1"
"8850000014449","1"
"8850000013197","1"
"8850000013194","1"
"8850000013193","1"
"8850000013192","1"
"8850000014865","1"
"8850000013198","1"
"8850000013199","1"
"8850000031029","1"
"8850000031030","1"
"8850000031031","1"
"8850000031032","1"
"8850000031033","1"
"8850000031027","1"
"8850000031026","1"
"8850000031025","1"
"8850000031028","1"
"8850000010362","1"
"8850000010361","1"
"8850000010363","1"
"8850000010365","1"
"8850000010364","1"
"8850000010366","1"
"8850000010370","1"
"8850000010371","1"
"8850000008407","1"
"8850000008406","1"
"8850000008408","1"
"8850000008410","1"
"8850000008409","1"
"8850000008411","1"
"8850000008413","1"
"8850000008412","1"
"8850000008414","1"
"8850000008831","1"
"8850000008830","1"
"8850000010084","1"
"8850000008833","1"
"8850000008832","1"
"8850000010081","1"
"8850000016818","1"
"8850000016819","1"
"8850000017269","1"
"8850000017268","1"
"8850000017267","1"
"8850000013726","1"
"8850000013727","1"
"8850000013728","1"
"8850000012774","1"
"8850000012773","1"
"8850000012775","1"
"8850000005715","1"
"8850000005713","1"
"8850000005712","1"
"8850000005714","1"
"8850000005717","1"
"8850000005716","1"
"8850000005718","1"
